recode_id,PUBCHEM_SUBSTANCE_URL,LIPID_MAPS_CMPD_URL,LM_ID,COMMON_NAME,CATEGORY,MAIN_CLASS,SUB_CLASS,CHEBI_ID,INCHI_KEY,INCHI,STATUS,SYSTEMATIC_NAME,SYNONYMS,EXACT_MASS,FORMULA,LIPIDBANK_ID,PUBCHEM_SID,PUBCHEM_CID,KEGG_ID,HMDBID
LMST01010089,http://pubchem.ncbi.nlm.nih.gov/summary/summary.cgi?sid=7983973,http://www.lipidmaps.org/data/LMSDRecord.php?LMID=LMST01010089,LMST01010089,Lathosterol,Sterol Lipids [ST],Sterols [ST01],Cholesterol and derivatives [ST0101],17168,IZVFFXVYBHFIHY-SKCNUYALSA-N,"InChI=1S/C27H46O/c1-18(2)7-6-8-19(3)23-11-12-24-22-10-9-20-17-21(28)13-15-26(20,4)25(22)14-16-27(23,24)5/h10,18-21,23-25,28H,6-9,11-17H2,1-5H3/t19-,20+,21+,23-,24+,25+,26+,27-/m1/s1",Active,cholest-7-en-3beta-ol,,386.354866,C27H46O,SST9096,7983973,65728,C01189,HMDB01170
LMST01010090,http://pubchem.ncbi.nlm.nih.gov/summary/summary.cgi?sid=7983974,http://www.lipidmaps.org/data/LMSDRecord.php?LMID=LMST01010090,LMST01010090,Desmosterol(d6),Sterol Lipids [ST],Sterols [ST01],Cholesterol and derivatives [ST0101],17737,AVSXSVCZWQODGV-QSOBUISFSA-N,"InChI=1S/C27H44O/c1-18(2)7-6-8-19(3)23-11-12-24-22-10-9-20-17-21(28)13-15-26(20,4)25(22)14-16-27(23,24)5/h7,9,19,21-25,28H,6,8,10-17H2,1-5H3/t19-,21+,22+,23-,24+,25+,26+,27-/m1/s1/i1D3,2D3",Active,"cholest-5,24-dien-3beta-ol(d6)",,390.376265,C27H38D6O,,7983974,5314026,C01802,HMDB02719
LMST01010092,http://pubchem.ncbi.nlm.nih.gov/summary/summary.cgi?sid=7983976,http://www.lipidmaps.org/data/LMSDRecord.php?LMID=LMST01010092,LMST01010092,24-hydroxy-cholesterol(d6),Sterol Lipids [ST],Sterols [ST01],Cholesterol and derivatives [ST0101],50515,IOWMKBFJCNLRTC-IKUYBNIBSA-N,"InChI=1S/C27H46O2/c1-17(2)25(29)11-6-18(3)22-9-10-23-21-8-7-19-16-20(28)12-14-26(19,4)24(21)13-15-27(22,23)5/h7,17-18,20-25,28-29H,6,8-16H2,1-5H3/t18-,20+,21+,22-,23+,24+,25?,26+,27-/m1/s1/i1D3,2D3",Active,"cholest-5-en-3beta,24-diol(d6)",,408.386830,C27H40D6O2,,7983976,9547208,,
LMST01010093,http://pubchem.ncbi.nlm.nih.gov/summary/summary.cgi?sid=7983977,http://www.lipidmaps.org/data/LMSDRecord.php?LMID=LMST01010093,LMST01010093,Cholesterol(d7),Sterol Lipids [ST],Sterols [ST01],Cholesterol and derivatives [ST0101],16113,HVYWMOMLDIMFJA-IFAPJKRJSA-N,"InChI=1S/C27H46O/c1-18(2)7-6-8-19(3)23-11-12-24-22-10-9-20-17-21(28)13-15-26(20,4)25(22)14-16-27(23,24)5/h9,18-19,21-25,28H,6-8,10-17H2,1-5H3/t19-,21+,22+,23-,24+,25+,26+,27-/m1/s1/i1D3,2D3,18D",Active,cholest-5-en-3beta-ol(d7),,393.398090,C27H39D7O,,7983977,5314029,C00187,HMDB00067
LMST01010094,http://pubchem.ncbi.nlm.nih.gov/summary/summary.cgi?sid=14714883,http://www.lipidmaps.org/data/LMSDRecord.php?LMID=LMST01010094,LMST01010094,,Sterol Lipids [ST],Sterols [ST01],Cholesterol and derivatives [ST0101],18378,LMYZQUNLYGJIHI-SPONXPENSA-N,"InChI=1S/C28H48O/c1-18(2)8-7-9-19(3)22-12-13-24-21-10-11-23-20(4)26(29)15-17-28(23,6)25(21)14-16-27(22,24)5/h10,18-20,22-26,29H,7-9,11-17H2,1-6H3/t19-,20+,22-,23+,24+,25+,26+,27-,28+/m1/s1",Active,4alpha-methyl-cholest-7-en-3beta-ol,,400.370516,C28H48O,SST9076,14714883,160482,C08825,HMDB11605
LMST01010095,http://pubchem.ncbi.nlm.nih.gov/summary/summary.cgi?sid=14714884,http://www.lipidmaps.org/data/LMSDRecord.php?LMID=LMST01010095,LMST01010095,22-dehydrocholesterol,Sterol Lipids [ST],Sterols [ST01],Cholesterol and derivatives [ST0101],,UPGTYLFCVNHBTN-OFAYOZIESA-N,"InChI=1S/C27H44O/c1-18(2)7-6-8-19(3)23-11-12-24-22-10-9-20-17-21(28)13-15-26(20,4)25(22)14-16-27(23,24)5/h6,8-9,18-19,21-25,28H,7,10-17H2,1-5H3/b8-6+/t19-,21+,22+,23-,24+,25+,26+,27-/m1/s1",Active,"cholesta-5,22E-dien-3beta-ol","cholesta-5,22-dien-3beta-ol",384.339216,C27H44O,SST9089,14714884,5283661,,
LMST01010096,http://pubchem.ncbi.nlm.nih.gov/summary/summary.cgi?sid=14714885,http://www.lipidmaps.org/data/LMSDRecord.php?LMID=LMST01010096,LMST01010096,Zymostenol,Sterol Lipids [ST],Sterols [ST01],Cholesterol and derivatives [ST0101],16608,QETLKNDKQOXZRP-XTGBIJOFSA-N,"InChI=1S/C27H46O/c1-18(2)7-6-8-19(3)23-11-12-24-22-10-9-20-17-21(28)13-15-26(20,4)25(22)14-16-27(23,24)5/h18-21,23-24,28H,6-17H2,1-5H3/t19-,20+,21+,23-,24+,26+,27-/m1/s1",Active,5alpha-cholest-8-en-3beta-ol,5alpha-cholest-8(9)-en-3beta-ol,386.354866,C27H46O,SST9102,14714885,101770,C03845,HMDB06841
LMST01010097,http://pubchem.ncbi.nlm.nih.gov/summary/summary.cgi?sid=14714886,http://www.lipidmaps.org/data/LMSDRecord.php?LMID=LMST01010097,LMST01010097,,Sterol Lipids [ST],Sterols [ST01],Cholesterol and derivatives [ST0101],,ONYPIMNXSARKFQ-NFTYELEKSA-N,"InChI=1S/C27H46O/c1-18(2)7-6-8-19(3)23-11-12-24-22-10-9-20-17-21(28)13-15-26(20,4)25(22)14-16-27(23,24)5/h18-21,23,25,28H,6-17H2,1-5H3/t19-,20+,21+,23-,25+,26+,27-/m1/s1",Active,cholest-8(14)-en-3beta-ol,,386.354866,C27H46O,SST9105,14714886,5283665,,
LMST01010098,http://pubchem.ncbi.nlm.nih.gov/summary/summary.cgi?sid=14714887,http://www.lipidmaps.org/data/LMSDRecord.php?LMID=LMST01010098,LMST01010098,Epi-cholestanol,Sterol Lipids [ST],Sterols [ST01],Cholesterol and derivatives [ST0101],,QYIXCDOBOSTCEI-FBVYSKEZSA-N,"InChI=1S/C27H48O/c1-18(2)7-6-8-19(3)23-11-12-24-22-10-9-20-17-21(28)13-15-26(20,4)25(22)14-16-27(23,24)5/h18-25,28H,6-17H2,1-5H3/t19-,20+,21-,22+,23-,24+,25+,26+,27-/m1/s1",Active,5alpha-cholestan-3alpha-ol,,388.370516,C27H48O,SST9116,14714887,66066,C12978,HMDB01569
LMST01010099,http://pubchem.ncbi.nlm.nih.gov/summary/summary.cgi?sid=14714888,http://www.lipidmaps.org/data/LMSDRecord.php?LMID=LMST01010099,LMST01010099,,Sterol Lipids [ST],Sterols [ST01],Cholesterol and derivatives [ST0101],,BWGQUGBECNWWDB-PNAUCWDRSA-N,"InChI=1S/C27H46O/c1-18(2)7-6-8-19(3)23-11-12-24-22-10-9-20-17-21(28)13-15-26(20,4)25(22)14-16-27(23,24)5/h6,8,18-25,28H,7,9-17H2,1-5H3/b8-6+/t19-,20+,21+,22+,23-,24+,25+,26+,27-/m1/s1",Active,5alpha-cholest-22E-en-3beta-ol,,386.354866,C27H46O,SST9117,14714888,5283666,,
LMST01010100,http://pubchem.ncbi.nlm.nih.gov/summary/summary.cgi?sid=24702181,http://www.lipidmaps.org/data/LMSDRecord.php?LMID=LMST01010100,LMST01010100,Dormatinone,Sterol Lipids [ST],Sterols [ST01],Cholesterol and derivatives [ST0101],,ANPHLQXCHVRCDX-LURFOZDGSA-N,"InChI=1S/C27H44O3/c1-17(16-28)5-10-25(30)18(2)22-8-9-23-21-7-6-19-15-20(29)11-13-26(19,3)24(21)12-14-27(22,23)4/h6,17-18,20-24,28-29H,5,7-16H2,1-4H3/t17-,18-,20-,21-,22+,23-,24-,26-,27+/m0/s1",Active,"(25S)-3beta,26-dihydroxycholest-5-en-22-one",,416.329046,C27H44O3,,24702181,16061333,,
LMST01010101,http://pubchem.ncbi.nlm.nih.gov/summary/summary.cgi?sid=24702182,http://www.lipidmaps.org/data/LMSDRecord.php?LMID=LMST01010101,LMST01010101,Dormatinol,Sterol Lipids [ST],Sterols [ST01],Cholesterol and derivatives [ST0101],,YDFJGPFMKWECQA-BXTYSGRPSA-N,"InChI=1S/C27H46O3/c1-17(16-28)5-10-25(30)18(2)22-8-9-23-21-7-6-19-15-20(29)11-13-26(19,3)24(21)12-14-27(22,23)4/h6,17-18,20-25,28-30H,5,7-16H2,1-4H3/t17-,18-,20-,21-,22+,23-,24-,25-,26-,27+/m0/s1",Active,"cholest-5-en-3beta,22S,26-triol",,418.344696,C27H46O3,,24702182,186648,,
LMST01010103,http://pubchem.ncbi.nlm.nih.gov/summary/summary.cgi?sid=24702183,http://www.lipidmaps.org/data/LMSDRecord.php?LMID=LMST01010103,LMST01010103,Cucurbitacin A,Sterol Lipids [ST],Sterols [ST01],Cholesterol and derivatives [ST0101],,IHTCCHVMPGDDSL-IVNGUWCNSA-N,"InChI=1S/C32H46O9/c1-17(34)41-27(2,3)12-11-23(37)31(8,40)25-21(36)14-29(6)22-10-9-18-19(13-20(35)26(39)28(18,4)5)32(22,16-33)24(38)15-30(25,29)7/h9,11-12,19-22,25,33,35-36,40H,10,13-16H2,1-8H3/b12-11+/t19-,20+,21-,22+,25+,29+,30-,31+,32+/m1/s1",Active,,,574.314186,C32H46O9,,24702183,5281315,C08793,
LMST01010104,http://pubchem.ncbi.nlm.nih.gov/summary/summary.cgi?sid=24702184,http://www.lipidmaps.org/data/LMSDRecord.php?LMID=LMST01010104,LMST01010104,Cucurbitacin B,Sterol Lipids [ST],Sterols [ST01],Cholesterol and derivatives [ST0101],,IXQKXEUSCPEQRD-DKRGWESNSA-N,"InChI=1S/C32H46O8/c1-17(33)40-27(2,3)13-12-23(36)32(9,39)25-21(35)15-29(6)22-11-10-18-19(14-20(34)26(38)28(18,4)5)31(22,8)24(37)16-30(25,29)7/h10,12-13,19-22,25,34-35,39H,11,14-16H2,1-9H3/b13-12+/t19-,20+,21-,22+,25+,29+,30-,31+,32+/m1/s1",Active,,,558.319271,C32H46O8,,24702184,5281316,C08794,
LMST01010105,http://pubchem.ncbi.nlm.nih.gov/summary/summary.cgi?sid=24702185,http://www.lipidmaps.org/data/LMSDRecord.php?LMID=LMST01010105,LMST01010105,Cucurbitacin C,Sterol Lipids [ST],Sterols [ST01],Cholesterol and derivatives [ST0101],,DGIGXLXLGBAJJN-TUOUHCSQSA-N,"InChI=1S/C32H48O8/c1-18(34)40-27(2,3)14-13-24(37)31(8,39)26-21(35)15-29(6)22-11-9-19-20(10-12-23(36)28(19,4)5)32(22,17-33)25(38)16-30(26,29)7/h9,13-14,20-23,26,33,35-36,39H,10-12,15-17H2,1-8H3/b14-13+/t20-,21-,22+,23+,26+,29+,30-,31+,32+/m1/s1",Active,,,560.334921,C32H48O8,,24702185,5281317,C08795,
LMST01010106,http://pubchem.ncbi.nlm.nih.gov/summary/summary.cgi?sid=24702186,http://www.lipidmaps.org/data/LMSDRecord.php?LMID=LMST01010106,LMST01010106,Cucurbitacin D,Sterol Lipids [ST],Sterols [ST01],Cholesterol and derivatives [ST0101],,SRPHMISUTWFFKJ-QJNWWGCFSA-N,"InChI=1S/C30H44O7/c1-25(2,36)12-11-21(33)30(8,37)23-19(32)14-27(5)20-10-9-16-17(13-18(31)24(35)26(16,3)4)29(20,7)22(34)15-28(23,27)6/h9,11-12,17-20,23,31-32,36-37H,10,13-15H2,1-8H3/b12-11+/t17-,18+,19-,20+,23+,27+,28-,29+,30+/m1/s1",Active,,,516.308706,C30H44O7,,24702186,5281318,C08796,
LMST01010107,http://pubchem.ncbi.nlm.nih.gov/summary/summary.cgi?sid=24702187,http://www.lipidmaps.org/data/LMSDRecord.php?LMID=LMST01010107,LMST01010107,Cucurbitacin E,Sterol Lipids [ST],Sterols [ST01],Cholesterol and derivatives [ST0101],,NDYMQXYDSVBNLL-MUYMLXPFSA-N,"InChI=1S/C32H44O8/c1-17(33)40-27(2,3)13-12-23(36)32(9,39)25-21(35)15-29(6)22-11-10-18-19(14-20(34)26(38)28(18,4)5)31(22,8)24(37)16-30(25,29)7/h10,12-14,19,21-22,25,34-35,39H,11,15-16H2,1-9H3/b13-12+/t19-,21-,22+,25+,29+,30-,31+,32+/m1/s1",Active,,,556.303621,C32H44O8,,24702187,5281319,C08797,
LMST01010108,http://pubchem.ncbi.nlm.nih.gov/summary/summary.cgi?sid=24702188,http://www.lipidmaps.org/data/LMSDRecord.php?LMID=LMST01010108,LMST01010108,Cucurbitacin F,Sterol Lipids [ST],Sterols [ST01],Cholesterol and derivatives [ST0101],,AOHIGMQGPFTKQX-QZPKXHNASA-N,"InChI=1S/C30H46O7/c1-25(2,36)12-11-21(33)30(8,37)23-19(32)14-27(5)20-10-9-16-17(13-18(31)24(35)26(16,3)4)29(20,7)22(34)15-28(23,27)6/h9,11-12,17-20,23-24,31-32,35-37H,10,13-15H2,1-8H3/b12-11+/t17-,18+,19-,20+,23+,24-,27+,28-,29+,30+/m1/s1",Active,,,518.324356,C30H46O7,,24702188,5281320,C08798,
LMST01010109,http://pubchem.ncbi.nlm.nih.gov/summary/summary.cgi?sid=24702189,http://www.lipidmaps.org/data/LMSDRecord.php?LMID=LMST01010109,LMST01010109,Cucurbitacin H,Sterol Lipids [ST],Sterols [ST01],Cholesterol and derivatives [ST0101],,ABNDMUIXCBUBLO-REQJDAJISA-N,"InChI=1S/C30H46O8/c1-25(2)15-9-10-19-27(5)13-18(32)23(30(8,38)21(34)12-20(33)26(3,4)37)28(27,6)14-22(35)29(19,7)16(15)11-17(31)24(25)36/h9,16-20,23,31-33,37-38H,10-14H2,1-8H3/t16-,17+,18-,19+,20?,23+,27+,28-,29+,30+/m1/s1",Active,,,534.319271,C30H46O8,,24702189,441818,C08799,
LMST01010110,http://pubchem.ncbi.nlm.nih.gov/summary/summary.cgi?sid=24702190,http://www.lipidmaps.org/data/LMSDRecord.php?LMID=LMST01010110,LMST01010110,Cucurbitacin I,Sterol Lipids [ST],Sterols [ST01],Cholesterol and derivatives [ST0101],,NISPVUDLMHQFRQ-MKIKIEMVSA-N,"InChI=1S/C30H42O7/c1-25(2,36)12-11-21(33)30(8,37)23-19(32)14-27(5)20-10-9-16-17(13-18(31)24(35)26(16,3)4)29(20,7)22(34)15-28(23,27)6/h9,11-13,17,19-20,23,31-32,36-37H,10,14-15H2,1-8H3/b12-11+/t17-,19-,20+,23+,27+,28-,29+,30+/m1/s1",Active,,,514.293056,C30H42O7,,24702190,5281321,C08800,
LMST01010111,http://pubchem.ncbi.nlm.nih.gov/summary/summary.cgi?sid=24702191,http://www.lipidmaps.org/data/LMSDRecord.php?LMID=LMST01010111,LMST01010111,Cucurbitacin J,Sterol Lipids [ST],Sterols [ST01],Cholesterol and derivatives [ST0101],,FBGLZDYMEULGSX-IDZQOQCMSA-N,"InChI=1S/C30H44O8/c1-25(2)15-9-10-19-27(5)13-18(32)23(30(8,38)21(34)12-20(33)26(3,4)37)28(27,6)14-22(35)29(19,7)16(15)11-17(31)24(25)36/h9,11,16,18-20,23,31-33,37-38H,10,12-14H2,1-8H3/t16-,18-,19+,20?,23+,27+,28-,29+,30+/m1/s1",Active,,,532.303621,C30H44O8,,24702191,441819,C08801,
LMST01010112,http://pubchem.ncbi.nlm.nih.gov/summary/summary.cgi?sid=24702192,http://www.lipidmaps.org/data/LMSDRecord.php?LMID=LMST01010112,LMST01010112,Cucurbitacin L,Sterol Lipids [ST],Sterols [ST01],Cholesterol and derivatives [ST0101],,PIGAXYFCLPQWOD-ILFSFOJUSA-N,"InChI=1S/C30H44O7/c1-25(2,36)12-11-21(33)30(8,37)23-19(32)14-27(5)20-10-9-16-17(13-18(31)24(35)26(16,3)4)29(20,7)22(34)15-28(23,27)6/h9,13,17,19-20,23,31-32,36-37H,10-12,14-15H2,1-8H3/t17-,19-,20+,23+,27+,28-,29+,30+/m1/s1",Active,,,516.308706,C30H44O7,,24702192,441820,C08802,
LMST01010113,http://pubchem.ncbi.nlm.nih.gov/summary/summary.cgi?sid=24702193,http://www.lipidmaps.org/data/LMSDRecord.php?LMID=LMST01010113,LMST01010113,Cucurbitacin O,Sterol Lipids [ST],Sterols [ST01],Cholesterol and derivatives [ST0101],,AOHIGMQGPFTKQX-SSGGGWRTSA-N,"InChI=1S/C30H46O7/c1-25(2,36)12-11-21(33)30(8,37)23-19(32)14-27(5)20-10-9-16-17(13-18(31)24(35)26(16,3)4)29(20,7)22(34)15-28(23,27)6/h9,11-12,17-20,23-24,31-32,35-37H,10,13-15H2,1-8H3/b12-11+/t17-,18-,19-,20+,23+,24-,27+,28-,29+,30+/m1/s1",Active,,,518.324356,C30H46O7,,24702193,5281322,C08803,
LMST01010114,http://pubchem.ncbi.nlm.nih.gov/summary/summary.cgi?sid=24702194,http://www.lipidmaps.org/data/LMSDRecord.php?LMID=LMST01010114,LMST01010114,Cucurbitacin P,Sterol Lipids [ST],Sterols [ST01],Cholesterol and derivatives [ST0101],,VVBWBGOEAVGFTN-SYJGCRHZSA-N,"InChI=1S/C30H48O7/c1-25(2,36)12-11-21(33)30(8,37)23-19(32)14-27(5)20-10-9-16-17(13-18(31)24(35)26(16,3)4)29(20,7)22(34)15-28(23,27)6/h9,17-20,23-24,31-32,35-37H,10-15H2,1-8H3/t17-,18-,19-,20+,23+,24-,27+,28-,29+,30+/m1/s1",Active,,,520.340006,C30H48O7,,24702194,441822,C08804,
LMST01010115,http://pubchem.ncbi.nlm.nih.gov/summary/summary.cgi?sid=24702195,http://www.lipidmaps.org/data/LMSDRecord.php?LMID=LMST01010115,LMST01010115,Cucurbitacin Q,Sterol Lipids [ST],Sterols [ST01],Cholesterol and derivatives [ST0101],,LMJMTWXDWFWZHV-CWJYERATSA-N,"InChI=1S/C32H48O8/c1-17(33)40-27(2,3)13-12-23(36)32(9,39)25-21(35)15-29(6)22-11-10-18-19(14-20(34)26(38)28(18,4)5)31(22,8)24(37)16-30(25,29)7/h10,12-13,19-22,25-26,34-35,38-39H,11,14-16H2,1-9H3/b13-12+/t19-,20-,21-,22+,25+,26-,29+,30-,31+,32+/m1/s1",Active,,,560.334921,C32H48O8,,24702195,5281323,C08805,
LMST01010116,http://pubchem.ncbi.nlm.nih.gov/summary/summary.cgi?sid=24702196,http://www.lipidmaps.org/data/LMSDRecord.php?LMID=LMST01010116,LMST01010116,Cucurbitacin S,Sterol Lipids [ST],Sterols [ST01],Cholesterol and derivatives [ST0101],,MBYLRWSUZLFUTO-PQNVQGKDSA-N,"InChI=1S/C30H42O6/c1-15-18(31)12-23(27(4,5)35)36-20-13-28(6)21-10-9-16-17(11-19(32)25(34)26(16,2)3)30(21,8)22(33)14-29(28,7)24(15)20/h9,11,15,17,20-21,23-24,32,35H,10,12-14H2,1-8H3/t15-,17-,20-,21+,23+,24+,28+,29-,30+/m1/s1",Active,,,498.298141,C30H42O6,,24702196,119287,C08806,
LMST01010120,http://pubchem.ncbi.nlm.nih.gov/summary/summary.cgi?sid=49703650,http://www.lipidmaps.org/data/LMSDRecord.php?LMID=LMST01010120,LMST01010120,"3beta-Hydroxy-5alpha,6alpha-epoxy-9-oxo-9,10-seco-5-cholest-7-en-11-al",Sterol Lipids [ST],Sterols [ST01],Cholesterol and derivatives [ST0101],,HWTUUAJZGNFIHU-NJZNNBEASA-N,"InChI=1S/C27H42O4/c1-17(2)7-6-8-18(3)21-9-10-22(25(21,4)13-14-28)20-15-23-27(31-23)16-19(29)11-12-26(27,5)24(20)30/h14-15,17-19,21-23,29H,6-13,16H2,1-5H3/t18-,19+,21?,22+,23+,25-,26-,27+/m1/s1",Active,"3beta-hydroxy-5alpha,6alpha-epoxy-9-oxo-9,10-seco-5-cholest-7-en-11-al",,430.308311,C27H42O4,,49703650,24779589,,
LMST01010121,http://pubchem.ncbi.nlm.nih.gov/summary/summary.cgi?sid=49703651,http://www.lipidmaps.org/data/LMSDRecord.php?LMID=LMST01010121,LMST01010121,7-dehydro-desmosterol,Sterol Lipids [ST],Sterols [ST01],Cholesterol and derivatives [ST0101],27910,RUSSPKPUXDSHNC-DDPQNLDTSA-N,"InChI=1S/C27H42O/c1-18(2)7-6-8-19(3)23-11-12-24-22-10-9-20-17-21(28)13-15-26(20,4)25(22)14-16-27(23,24)5/h7,9-10,19,21,23-25,28H,6,8,11-17H2,1-5H3/t19-,21+,23-,24+,25+,26+,27-/m1/s1",Active,"cholest-5,7,24-trien-3beta-ol","24-Dehydroprovitamin D3; 7,8-Didehydrodesmosterol",382.323566,C27H42O,,49703651,440558,C05107,HMDB03896
LMST01010122,http://pubchem.ncbi.nlm.nih.gov/summary/summary.cgi?sid=49703652,http://www.lipidmaps.org/data/LMSDRecord.php?LMID=LMST01010122,LMST01010122,"Cholesta-5,7-diene-1,3-diol",Sterol Lipids [ST],Sterols [ST01],Cholesterol and derivatives [ST0101],,PJEIBQWLLDBCCO-FDUUVPPLSA-N,"InChI=1S/C27H44O2/c1-17(2)7-6-8-18(3)22-11-12-23-21-10-9-19-15-20(28)16-25(29)27(19,5)24(21)13-14-26(22,23)4/h9-10,17-18,20,22-25,28-29H,6-8,11-16H2,1-5H3/t18-,20-,22-,23+,24+,25+,26-,27+/m1/s1",Active,"cholesta-5,7-diene-1alpha,3beta-diol",,400.334131,C27H44O2,,49703652,193829,,
LMST01010123,http://pubchem.ncbi.nlm.nih.gov/summary/summary.cgi?sid=49703653,http://www.lipidmaps.org/data/LMSDRecord.php?LMID=LMST01010123,LMST01010123,"1,25-Dihydroxycholesterol",Sterol Lipids [ST],Sterols [ST01],Cholesterol and derivatives [ST0101],,WPCGHPRVQQXAMT-AIKXLYPVSA-N,"InChI=1S/C27H46O3/c1-17(7-6-13-25(2,3)30)21-10-11-22-20-9-8-18-15-19(28)16-24(29)27(18,5)23(20)12-14-26(21,22)4/h8,17,19-24,28-30H,6-7,9-16H2,1-5H3/t17-,19-,20?,21-,22+,23+,24+,26-,27+/m1/s1",Active,"cholest-5-en-1alpha,3beta,25-triol",,418.344696,C27H46O3,,49703653,24779590,,
LMST01010124,http://pubchem.ncbi.nlm.nih.gov/summary/summary.cgi?sid=49703654,http://www.lipidmaps.org/data/LMSDRecord.php?LMID=LMST01010124,LMST01010124,32-hydroxylanosterol,Sterol Lipids [ST],Sterols [ST01],Cholesterol and derivatives [ST0101],,DWVYYKFZEDMMPU-PUXRVUTHSA-N,"InChI=1S/C30H50O2/c1-20(2)9-8-10-21(3)22-14-18-30(19-31)24-11-12-25-27(4,5)26(32)15-16-28(25,6)23(24)13-17-29(22,30)7/h9,21-22,25-26,31-32H,8,10-19H2,1-7H3/t21-,22-,25+,26+,28-,29-,30-/m1/s1",Active,"4,4-dimethyl-14alpha-hydroxymethyl-5alpha-cholesta-8,24-dien-3beta-ol","lanosta-8,24-dien-3beta,30-diol",442.381081,C30H50O2,,49703654,22298935,C01943,HMDB01242
LMST01010125,http://pubchem.ncbi.nlm.nih.gov/summary/summary.cgi?sid=49703655,http://www.lipidmaps.org/data/LMSDRecord.php?LMID=LMST01010125,LMST01010125,Secosterol-B,Sterol Lipids [ST],Sterols [ST01],Cholesterol and derivatives [ST0101],,XILGKUFKDWNZBF-PWNNJZATSA-N,"InChI=1S/C27H46O3/c1-17(2)7-6-8-18(3)20-9-10-21-24-22(12-13-25(20,21)4)26(5)14-11-19(29)15-27(26,30)23(24)16-28/h16-24,29-30H,6-15H2,1-5H3/t18-,19+,20-,21?,22?,23-,24?,25-,26-,27-/m1/s1",Active,"3beta,5beta-dihydroxy-b-norcholestan-6beta-carboxaldehyde","3,5-dihydroxy-B-norcholestane-6-carboxaldehyde; Atheronal-B",418.344696,C27H46O3,,49703655,24779591,,
LMST01010126,http://pubchem.ncbi.nlm.nih.gov/summary/summary.cgi?sid=49703656,http://www.lipidmaps.org/data/LMSDRecord.php?LMID=LMST01010126,LMST01010126,"cholestan-6-oxo-3,5-diol",Sterol Lipids [ST],Sterols [ST01],Cholesterol and derivatives [ST0101],,SJZZRXMQSAXCFD-FRAMIZMOSA-N,"InChI=1S/C27H46O3/c1-17(2)7-6-8-18(3)21-9-10-22-20-15-24(29)27(30)16-19(28)11-14-26(27,5)23(20)12-13-25(21,22)4/h17-23,28,30H,6-16H2,1-5H3/t18-,19+,20?,21-,22?,23?,25-,26-,27+/m1/s1",Active,"cholestan-6-oxo-3beta,5alpha-diol",,418.344696,C27H46O3,,49703656,24779592,,
LMST01010127,http://pubchem.ncbi.nlm.nih.gov/summary/summary.cgi?sid=49703657,http://www.lipidmaps.org/data/LMSDRecord.php?LMID=LMST01010127,LMST01010127,Secosterol-A,Sterol Lipids [ST],Sterols [ST01],Cholesterol and derivatives [ST0101],,YAKOGNWFSAFQBB-CGPSQUAXSA-N,"InChI=1S/C27H46O3/c1-18(2)7-6-8-19(3)22-9-10-23-21(13-16-28)24(12-15-26(22,23)4)27(5)14-11-20(29)17-25(27)30/h16,18-24,29H,6-15,17H2,1-5H3/t19-,20+,21+,22-,23?,24+,26-,27-/m1/s1",Active,"3beta,5-oxo-5,6-secocholestan-6-al",Atheronal-A,418.344696,C27H46O3,,49703657,24779593,,
LMST01010128,http://pubchem.ncbi.nlm.nih.gov/summary/summary.cgi?sid=49703658,http://www.lipidmaps.org/data/LMSDRecord.php?LMID=LMST01010128,LMST01010128,"24S,25-dihydroxycholesterol",Sterol Lipids [ST],Sterols [ST01],Cholesterol and derivatives [ST0101],,OFNJCHBCBBSWHW-ABBSENGZSA-N,"InChI=1S/C27H46O3/c1-17(6-11-24(29)25(2,3)30)21-9-10-22-20-8-7-18-16-19(28)12-14-26(18,4)23(20)13-15-27(21,22)5/h7,17,19-24,28-30H,6,8-16H2,1-5H3/t17-,19+,20?,21-,22?,23?,24+,26+,27-/m1/s1",Active,"cholest-5-en-3beta,24S,25-triol",,418.344696,C27H46O3,,49703658,24779594,,
LMST01010129,http://pubchem.ncbi.nlm.nih.gov/summary/summary.cgi?sid=49703659,http://www.lipidmaps.org/data/LMSDRecord.php?LMID=LMST01010129,LMST01010129,"24S,27-dihydroxycholesterol",Sterol Lipids [ST],Sterols [ST01],Cholesterol and derivatives [ST0101],,XMULUVSUDUCTFU-AWFDOSOGSA-N,"InChI=1S/C27H46O3/c1-17(5-10-25(30)18(2)16-28)22-8-9-23-21-7-6-19-15-20(29)11-13-26(19,3)24(21)12-14-27(22,23)4/h6,17-18,20-25,28-30H,5,7-16H2,1-4H3/t17-,18?,20+,21?,22-,23?,24?,25+,26+,27-/m1/s1",Active,"cholest-5-en-3beta,24S,26-triol",,418.344696,C27H46O3,,49703659,24779595,,
